Entry_Date,Exit_Date,Regime,Lots,CE_Entry,PE_Entry,Straddle_Entry,CE_Exit,PE_Exit,Straddle_Exit,Gross_PnL,Taxes,Slippage_Cost,Net_PnL,Equity,Reason,Peak,Drawdown_Pct
2025-05-13 12:00:00,2025-05-13 12:30:00,YELLOW,2,187.65,194.2,382.04,181.41,167.37,348.78,-4324.5,148.59,47.5,-4473.1,1701175.4,TIME_OUT,1711778.61,0.62
2025-05-13 14:20:00,2025-05-13 14:50:00,GREEN,5,159.0,157.1,316.26,140.58,163.32,303.9,-4017.02,264.88,100.78,-4281.91,1696893.5,TIME_OUT,1711778.61,0.87
2025-05-14 10:45:00,2025-05-14 11:15:00,YELLOW,4,89.85,123.55,213.51,97.75,110.39,208.15,-1393.81,166.0,54.81,-1559.81,1695333.68,TIME_OUT,1711778.61,0.96
2025-05-14 11:20:00,2025-05-14 11:50:00,YELLOW,4,94.45,111.1,205.65,91.95,109.8,201.75,-1014.96,162.15,52.96,-1177.11,1694156.57,TIME_OUT,1711778.61,1.03
2025-05-14 12:40:00,2025-05-14 13:05:00,YELLOW,4,104.15,100.7,204.95,99.2,132.48,231.68,6950.24,174.42,56.76,6775.82,1700932.39,TARGET,1711778.61,0.63
2025-05-14 13:20:00,2025-05-14 13:50:00,YELLOW,4,77.6,123.75,201.45,69.42,125.94,195.35,-1585.58,158.86,51.58,-1744.45,1699187.94,TIME_OUT,1711778.61,0.74
2025-05-14 14:40:00,2025-05-14 15:10:00,YELLOW,4,87.8,91.2,179.09,82.96,104.65,187.61,2214.33,152.23,47.67,2062.1,1701250.05,TIME_OUT,1711778.61,0.62
2025-05-16 10:10:00,2025-05-16 10:40:00,GREEN,4,184.55,187.85,372.59,191.55,177.41,368.97,-941.4,256.89,96.4,-1198.29,1700051.76,TIME_OUT,1711778.61,0.69
2025-05-16 10:45:00,2025-05-16 11:15:00,GREEN,4,190.4,176.4,366.98,204.3,168.72,373.01,1567.8,257.7,96.2,1310.1,1701361.86,TIME_OUT,1711778.61,0.61
2025-05-16 11:20:00,2025-05-16 11:50:00,GREEN,4,178.4,192.2,370.79,179.66,182.61,362.27,-2214.3,253.84,95.3,-2468.14,1698893.72,TIME_OUT,1711778.61,0.75
2025-05-16 11:55:00,2025-05-16 12:25:00,GREEN,4,196.8,165.4,362.38,169.62,184.61,354.22,-2121.16,249.22,93.16,-2370.38,1696523.34,TIME_OUT,1711778.61,0.89
2025-05-16 12:30:00,2025-05-16 13:00:00,GREEN,4,173.65,180.4,354.23,174.56,173.71,348.28,-1547.32,245.52,91.33,-1792.84,1694730.5,TIME_OUT,1711778.61,1.0
2025-05-16 13:05:00,2025-05-16 13:35:00,GREEN,4,183.6,165.45,349.22,198.0,151.07,349.08,-38.78,245.08,90.78,-283.86,1694446.64,TIME_OUT,1711778.61,1.01
2025-05-16 13:40:00,2025-05-16 14:10:00,GREEN,5,183.55,159.35,343.07,169.32,179.11,348.43,1740.13,293.03,112.37,1447.1,1695893.74,TIME_OUT,1711778.61,0.93
2025-05-16 14:20:00,2025-05-16 14:50:00,GREEN,4,187.5,161.2,348.87,191.9,158.62,350.52,429.08,245.62,90.92,183.45,1696077.19,TIME_OUT,1711778.61,0.92
2025-05-16 14:55:00,2025-05-16 15:10:00,GREEN,4,185.45,162.75,348.37,171.36,183.91,355.27,1793.53,247.51,91.47,1546.02,1697623.21,EOD,1711778.61,0.83
2025-05-19 10:10:00,2025-05-19 10:40:00,YELLOW,2,164.1,169.3,333.57,181.86,148.38,330.23,-433.15,141.04,43.15,-574.19,1697049.02,TIME_OUT,1711778.61,0.86
2025-05-19 10:45:00,2025-05-19 11:15:00,YELLOW,2,178.4,156.65,335.22,158.42,172.91,331.33,-504.83,141.4,43.33,-646.22,1696402.79,TIME_OUT,1711778.61,0.9
2025-05-19 11:20:00,2025-05-19 11:50:00,GREEN,5,160.25,171.9,332.32,175.91,154.77,330.68,-530.24,281.8,107.74,-812.04,1695590.75,TIME_OUT,1711778.61,0.95
2025-05-19 13:00:00,2025-05-19 13:30:00,YELLOW,2,169.25,145.6,315.01,154.82,151.82,306.65,-1086.91,134.74,40.41,-1221.65,1694369.1,TIME_OUT,1711778.61,1.02
2025-05-19 13:50:00,2025-05-19 14:20:00,YELLOW,2,170.1,142.05,312.31,157.22,181.56,338.78,3441.68,141.18,42.32,3300.5,1697669.6,TIME_OUT,1711778.61,0.82
2025-05-19 15:00:00,2025-05-19 15:10:00,YELLOW,2,146.35,163.5,310.0,146.38,165.52,311.89,245.58,135.45,40.42,110.13,1697779.73,EOD,1711778.61,0.82
2025-05-20 12:40:00,2025-05-20 13:10:00,YELLOW,3,143.35,113.6,257.08,142.13,121.44,263.57,1265.49,158.5,50.76,1106.99,1698886.72,TIME_OUT,1711778.61,0.75
2025-05-21 13:30:00,2025-05-21 14:00:00,YELLOW,3,105.95,129.25,235.32,130.73,107.75,238.48,616.8,148.21,46.2,468.59,1699355.31,TIME_OUT,1711778.61,0.73
2025-05-23 10:25:00,2025-05-23 10:55:00,GREEN,4,222.6,190.8,413.61,239.08,191.7,430.78,4466.23,288.73,109.77,4177.49,1703532.81,TIME_OUT,1711778.61,0.48
2025-05-23 11:35:00,2025-05-23 12:05:00,YELLOW,2,232.75,202.0,434.97,228.09,203.45,431.53,-446.32,169.76,56.32,-616.08,1702916.72,TIME_OUT,1711778.61,0.52
2025-05-23 12:20:00,2025-05-23 12:50:00,YELLOW,2,231.15,198.15,429.51,238.48,201.95,440.43,1418.95,171.18,56.55,1247.77,1704164.5,TIME_OUT,1711778.61,0.44
2025-05-23 13:10:00,2025-05-23 13:40:00,YELLOW,1,237.35,201.95,439.52,225.79,204.35,430.13,-610.01,108.51,28.26,-718.52,1703445.97,TIME_OUT,1711778.61,0.49
2025-05-23 13:50:00,2025-05-23 14:20:00,YELLOW,2,234.5,193.3,428.01,237.48,179.31,416.79,-1458.91,166.18,54.91,-1625.09,1701820.88,TIME_OUT,1711778.61,0.58
2025-05-23 14:25:00,2025-05-23 14:55:00,YELLOW,2,243.2,175.55,418.96,219.44,195.6,415.04,-509.21,165.12,54.21,-674.33,1701146.55,TIME_OUT,1711778.61,0.62
2025-05-23 15:00:00,2025-05-23 15:10:00,YELLOW,2,217.6,194.75,412.56,215.39,187.41,402.8,-1268.5,162.1,53.0,-1430.6,1699715.95,EOD,1711778.61,0.7
2025-05-26 10:15:00,2025-05-26 10:45:00,YELLOW,2,223.7,186.3,410.2,220.19,205.55,425.74,2019.16,166.66,54.34,1852.5,1701568.45,TIME_OUT,1711778.61,0.6
2025-05-28 10:40:00,2025-05-28 11:10:00,YELLOW,2,158.0,137.55,295.7,160.42,123.74,284.16,-1500.19,128.62,37.69,-1628.81,1699939.64,TIME_OUT,1711778.61,0.69
2025-05-28 11:55:00,2025-05-28 12:25:00,YELLOW,3,155.05,108.5,263.68,157.32,107.45,264.77,211.73,159.63,51.52,52.1,1699991.74,TIME_OUT,1711778.61,0.69
2025-05-28 13:10:00,2025-05-28 13:40:00,YELLOW,3,144.45,118.3,262.88,141.88,99.9,241.78,-4114.95,152.41,49.2,-4267.36,1695724.38,TIME_OUT,1711778.61,0.94
2025-05-28 14:15:00,2025-05-28 14:45:00,GREEN,7,116.4,111.9,228.41,113.39,110.19,223.59,-2195.83,270.27,102.83,-2466.1,1693258.28,TIME_OUT,1711778.61,1.08
2025-05-28 14:50:00,2025-05-28 15:10:00,GREEN,7,113.65,115.6,229.36,120.94,103.4,224.34,-2287.22,271.07,103.22,-2558.29,1690699.99,EOD,1711778.61,1.23
2025-05-30 11:05:00,2025-05-30 11:35:00,GREEN,4,245.1,186.1,431.42,236.88,181.91,418.79,-3282.53,286.51,110.53,-3569.03,1687130.96,TIME_OUT,1711778.61,1.44
2025-05-30 11:40:00,2025-05-30 12:10:00,GREEN,4,226.85,188.5,415.56,216.99,193.9,410.89,-1212.44,280.81,107.44,-1493.25,1685637.71,TIME_OUT,1711778.61,1.53
2025-05-30 12:20:00,2025-05-30 12:50:00,GREEN,4,222.35,190.3,412.86,223.89,190.95,414.84,516.4,282.03,107.6,234.37,1685872.08,TIME_OUT,1711778.61,1.51
2025-05-30 12:55:00,2025-05-30 13:25:00,GREEN,4,230.0,188.9,419.11,221.34,191.5,412.84,-1629.15,282.16,108.15,-1911.31,1683960.77,TIME_OUT,1711778.61,1.63
2025-05-30 13:40:00,2025-05-30 14:10:00,GREEN,4,213.5,203.05,416.76,231.88,184.31,416.19,-147.28,283.18,108.28,-430.47,1683530.3,TIME_OUT,1711778.61,1.65
2025-05-30 14:15:00,2025-05-30 14:45:00,GREEN,4,226.3,189.5,416.01,223.89,179.31,403.2,-3330.5,277.7,106.5,-3608.19,1679922.1,TIME_OUT,1711778.61,1.86
2025-05-30 14:50:00,2025-05-30 15:10:00,GREEN,4,227.0,178.05,405.25,225.94,179.76,405.7,115.58,277.08,105.42,-161.5,1679760.6,EOD,1711778.61,1.87
2025-06-02 10:15:00,2025-06-02 10:45:00,GREEN,4,208.6,183.0,391.8,235.98,193.95,429.93,9916.17,285.04,106.82,9631.14,1689391.73,TIME_OUT,1711778.61,1.31
2025-06-03 12:25:00,2025-06-03 12:55:00,YELLOW,2,218.1,197.35,415.66,229.89,193.25,423.14,972.48,166.54,54.52,805.93,1690197.67,TIME_OUT,1711778.61,1.26
2025-06-04 10:15:00,2025-06-04 10:45:00,GREEN,9,83.1,98.9,182.09,92.0,87.91,179.91,-1275.88,277.39,105.89,-1553.28,1688644.39,TIME_OUT,1711778.61,1.35
2025-06-04 10:50:00,2025-06-04 11:20:00,GREEN,9,83.4,95.3,178.79,83.31,89.81,173.11,-3320.43,269.93,102.93,-3590.36,1685054.03,TIME_OUT,1711778.61,1.56
2025-06-04 11:25:00,2025-06-04 11:55:00,GREEN,10,88.7,82.6,171.39,79.01,86.16,165.17,-4041.88,283.63,109.38,-4325.51,1680728.53,TIME_OUT,1711778.61,1.81
2025-06-04 12:00:00,2025-06-04 12:30:00,GREEN,10,81.45,82.3,163.83,77.76,85.26,163.02,-528.73,278.51,106.23,-807.24,1679921.29,TIME_OUT,1711778.61,1.86
2025-06-04 12:35:00,2025-06-04 13:05:00,GREEN,10,82.1,79.1,161.28,91.8,67.52,159.32,-1274.19,273.71,104.2,-1547.9,1678373.39,TIME_OUT,1711778.61,1.95
2025-06-04 13:10:00,2025-06-04 13:40:00,GREEN,10,87.4,70.05,157.53,81.11,68.02,149.13,-5462.16,261.73,99.66,-5723.89,1672649.49,TIME_OUT,1711778.61,2.29
2025-06-06 10:10:00,2025-06-06 10:40:00,YELLOW,2,170.65,170.35,341.17,189.11,173.21,362.32,2749.27,148.26,45.73,2601.01,1675250.51,TIME_OUT,1711778.61,2.13
2025-06-06 12:15:00,2025-06-06 12:45:00,YELLOW,2,207.95,179.4,387.54,186.96,180.56,367.52,-2603.58,152.89,49.08,-2756.47,1672494.04,TIME_OUT,1711778.61,2.29
2025-06-06 13:00:00,2025-06-06 13:30:00,YELLOW,2,185.9,177.55,363.63,194.6,154.17,348.78,-1931.31,147.18,46.31,-2078.49,1670415.55,TIME_OUT,1711778.61,2.42
2025-06-06 13:35:00,2025-06-06 14:05:00,GREEN,4,184.15,171.45,355.78,173.06,169.72,342.78,-3379.81,243.48,90.81,-3623.29,1666792.26,TIME_OUT,1711778.61,2.63
2025-06-06 14:10:00,2025-06-06 14:40:00,YELLOW,2,170.65,173.3,344.12,180.56,162.67,343.23,-116.18,144.54,44.68,-260.72,1666531.54,TIME_OUT,1711778.61,2.64
2025-06-06 14:45:00,2025-06-06 15:10:00,GREEN,5,179.5,160.85,340.52,184.61,151.42,336.03,-1458.69,286.14,109.94,-1744.83,1664786.71,EOD,1711778.61,2.75
2025-06-09 10:10:00,2025-06-09 10:40:00,YELLOW,2,159.3,149.25,308.7,134.58,162.47,297.05,-1514.87,132.28,39.37,-1647.15,1663139.56,TIME_OUT,1711778.61,2.84
2025-06-09 10:50:00,2025-06-09 11:20:00,YELLOW,2,139.4,154.8,294.35,152.17,134.03,286.21,-1058.24,128.94,37.74,-1187.17,1661952.39,TIME_OUT,1711778.61,2.91
2025-06-09 11:25:00,2025-06-09 11:55:00,YELLOW,2,150.9,134.7,285.74,138.33,142.13,280.46,-686.8,127.09,36.8,-813.89,1661138.5,TIME_OUT,1711778.61,2.96
2025-06-09 12:05:00,2025-06-09 12:35:00,GREEN,6,140.6,138.95,279.69,126.64,152.32,278.96,-284.44,284.54,108.94,-568.98,1660569.52,TIME_OUT,1711778.61,2.99
2025-06-09 12:50:00,2025-06-09 13:20:00,GREEN,6,141.3,135.75,277.19,141.88,132.48,274.36,-1102.05,281.11,107.55,-1383.17,1659186.35,TIME_OUT,1711778.61,3.07
2025-06-09 13:25:00,2025-06-09 13:55:00,GREEN,6,139.65,134.9,274.69,139.13,131.63,270.76,-1529.86,278.31,106.36,-1808.17,1657378.18,TIME_OUT,1711778.61,3.18
2025-06-09 14:00:00,2025-06-09 14:30:00,GREEN,6,136.35,134.0,270.49,138.88,125.69,264.57,-2307.83,273.5,104.34,-2581.33,1654796.85,TIME_OUT,1711778.61,3.33
2025-06-09 14:35:00,2025-06-09 15:05:00,GREEN,6,137.4,129.75,267.28,135.83,130.58,266.42,-338.07,273.91,104.07,-611.98,1654184.87,TIME_OUT,1711778.61,3.36
2025-06-10 12:05:00,2025-06-10 12:35:00,GREEN,9,86.6,93.2,179.89,79.61,95.1,174.71,-3028.72,271.8,103.72,-3300.52,1650884.36,TIME_OUT,1711778.61,3.56
2025-06-10 12:40:00,2025-06-10 13:10:00,GREEN,9,80.15,98.05,178.29,80.66,92.05,172.71,-3261.67,269.39,102.67,-3531.05,1647353.3,TIME_OUT,1711778.61,3.76
2025-06-10 13:15:00,2025-06-10 13:23:00,GREEN,9,77.9,95.65,173.64,102.25,98.9,201.15,16094.87,294.23,109.62,15800.64,1663153.94,TARGET,1711778.61,2.84
2025-06-10 13:25:00,2025-06-10 13:55:00,GREEN,9,77.65,97.55,175.29,76.71,98.2,174.91,-219.43,270.4,102.43,-489.83,1662664.11,TIME_OUT,1711778.61,2.87
2025-06-10 14:00:00,2025-06-10 14:23:00,YELLOW,4,77.25,99.55,176.89,98.2,105.9,204.1,7074.47,158.71,49.53,6915.76,1669579.88,TARGET,1711778.61,2.47
2025-06-10 14:25:00,2025-06-10 14:55:00,GREEN,9,71.8,107.95,179.84,95.95,88.41,184.36,2642.97,280.75,106.53,2362.22,1671942.1,TIME_OUT,1711778.61,2.33
2025-06-11 10:35:00,2025-06-11 10:44:00,GREEN,12,60.65,78.6,139.32,87.56,69.57,157.12,13885.38,306.18,115.61,13579.21,1685521.3,TARGET,1711778.61,1.53
2025-06-11 13:05:00,2025-06-11 13:35:00,YELLOW,5,78.45,72.8,151.33,86.06,59.72,145.78,-1803.28,151.55,48.28,-1954.83,1683566.48,TIME_OUT,1711778.61,1.65
2025-06-11 14:50:00,2025-06-11 15:10:00,YELLOW,5,70.7,75.65,146.42,66.37,79.86,146.23,-63.81,150.84,47.56,-214.64,1683351.83,EOD,1711778.61,1.66
2025-06-13 10:10:00,2025-06-13 10:40:00,GREEN,4,182.65,201.0,383.84,197.0,182.66,379.66,-1087.25,263.03,99.26,-1350.29,1682001.54,TIME_OUT,1711778.61,1.74
2025-06-13 11:10:00,2025-06-13 11:40:00,GREEN,4,167.1,203.75,371.04,172.41,183.56,355.97,-3916.51,251.28,94.51,-4167.79,1677833.76,TIME_OUT,1711778.61,1.98
2025-06-13 11:45:00,2025-06-13 12:15:00,GREEN,4,175.7,180.55,356.43,177.76,181.91,359.67,842.91,250.56,93.09,592.34,1678426.1,TIME_OUT,1711778.61,1.95
2025-06-13 12:25:00,2025-06-13 12:55:00,GREEN,4,184.2,177.5,361.88,170.71,188.41,359.12,-717.73,251.17,93.73,-968.9,1677457.2,TIME_OUT,1711778.61,2.01
2025-06-13 13:00:00,2025-06-13 13:30:00,GREEN,4,170.95,185.05,356.18,170.51,179.91,350.42,-1495.86,246.7,91.86,-1742.56,1675714.64,TIME_OUT,1711778.61,2.11
2025-06-13 14:10:00,2025-06-13 14:40:00,GREEN,5,148.15,194.65,342.97,185.16,174.76,359.92,5508.28,298.95,114.22,5209.33,1680923.96,TIME_OUT,1711778.61,1.8
2025-06-13 15:00:00,2025-06-13 15:10:00,GREEN,4,156.9,201.6,358.68,171.16,184.81,355.97,-703.9,249.38,92.9,-953.28,1679970.68,EOD,1711778.61,1.86
2025-06-16 10:15:00,2025-06-16 10:45:00,GREEN,6,130.55,141.45,272.14,165.27,145.68,310.94,15135.3,302.64,113.7,14832.66,1694803.34,TARGET,1711778.61,0.99
2025-06-16 14:25:00,2025-06-16 14:55:00,YELLOW,3,145.5,131.95,277.59,135.93,135.08,271.01,-1281.99,163.16,53.49,-1445.15,1693358.19,TIME_OUT,1711778.61,1.08
2025-06-17 10:45:00,2025-06-17 11:15:00,YELLOW,4,100.95,115.05,216.11,93.3,116.99,210.29,-1511.43,167.29,55.43,-1678.72,1691679.47,TIME_OUT,1711778.61,1.17
2025-06-17 11:20:00,2025-06-17 11:50:00,GREEN,8,114.2,95.15,209.45,91.35,111.89,203.25,-3227.3,279.51,107.3,-3506.81,1688172.66,TIME_OUT,1711778.61,1.38
2025-06-17 11:55:00,2025-06-17 12:25:00,YELLOW,4,89.1,113.4,202.6,113.69,101.8,215.49,3351.65,167.36,54.35,3184.28,1691356.94,TIME_OUT,1711778.61,1.19
2025-06-17 13:05:00,2025-06-17 13:35:00,YELLOW,4,91.95,113.75,205.8,104.95,102.3,207.25,375.3,164.45,53.7,210.86,1691567.8,TIME_OUT,1711778.61,1.18
2025-06-17 13:45:00,2025-06-17 14:15:00,YELLOW,4,104.6,104.8,209.5,106.45,96.05,202.5,-1821.56,163.05,53.56,-1984.61,1689583.19,TIME_OUT,1711778.61,1.3
2025-06-17 14:25:00,2025-06-17 14:55:00,YELLOW,4,103.95,100.75,204.8,99.25,108.45,207.7,752.38,164.48,53.62,587.9,1690171.09,TIME_OUT,1711778.61,1.26
2025-06-17 15:00:00,2025-06-17 15:10:00,GREEN,8,100.05,107.65,207.8,99.25,113.34,212.59,2490.7,286.73,109.3,2203.97,1692375.06,EOD,1711778.61,1.13
2025-06-18 12:05:00,2025-06-18 12:35:00,YELLOW,4,92.4,85.0,177.49,82.36,94.25,176.61,-228.03,147.44,46.03,-375.47,1691999.58,TIME_OUT,1711778.61,1.16
2025-06-18 13:40:00,2025-06-18 14:10:00,YELLOW,5,87.2,76.8,164.08,78.66,87.01,165.67,515.17,164.27,53.58,350.89,1692350.48,TIME_OUT,1711778.61,1.13
2025-06-23 11:50:00,2025-06-23 12:20:00,YELLOW,3,139.0,140.4,279.54,141.53,139.38,280.91,267.11,166.46,54.64,100.65,1692451.13,TIME_OUT,1711778.61,1.13
2025-06-24 12:15:00,2025-06-24 12:45:00,GREEN,7,142.35,99.1,241.57,132.93,117.34,250.27,3960.35,293.11,111.89,3667.24,1696118.37,TIME_OUT,1711778.61,0.91
2025-06-24 12:50:00,2025-06-24 13:20:00,GREEN,7,134.65,102.85,237.62,151.47,92.65,244.13,2961.65,287.6,109.6,2674.05,1698792.42,TIME_OUT,1711778.61,0.76
2025-06-24 14:50:00,2025-06-24 15:10:00,GREEN,7,127.8,102.1,230.01,109.05,108.05,217.09,-5880.22,266.0,101.72,-6146.22,1692646.2,EOD,1711778.61,1.12
2025-06-25 10:10:00,2025-06-25 10:15:00,GREEN,9,88.6,87.5,176.19,112.69,88.46,201.15,14602.38,295.11,110.37,14307.26,1706953.47,TARGET,1711778.61,0.28
2025-06-25 10:30:00,2025-06-25 11:00:00,GREEN,10,96.4,78.1,174.59,99.6,69.62,169.22,-3491.73,289.04,111.74,-3780.77,1703172.69,TIME_OUT,1711778.61,0.5
2025-06-25 11:05:00,2025-06-25 11:35:00,GREEN,10,101.6,67.55,169.23,104.5,65.37,169.87,409.79,287.66,110.21,122.14,1703294.83,TIME_OUT,1711778.61,0.5
2025-06-25 11:40:00,2025-06-25 12:10:00,YELLOW,5,99.7,68.85,168.63,82.46,73.76,156.22,-4034.04,160.26,52.79,-4194.3,1699100.53,TIME_OUT,1711778.61,0.74
2025-06-25 12:30:00,2025-06-25 13:00:00,YELLOW,5,91.0,63.55,154.63,92.05,58.72,150.77,-1252.13,154.76,49.63,-1406.89,1697693.64,TIME_OUT,1711778.61,0.82
2025-06-25 13:50:00,2025-06-25 14:20:00,GREEN,11,90.0,67.7,157.78,83.86,64.87,148.73,-6473.07,282.84,109.58,-6755.91,1690937.73,TIME_OUT,1711778.61,1.22
2025-06-25 14:35:00,2025-06-25 15:05:00,GREEN,12,77.5,65.6,143.17,72.86,65.47,138.33,-3775.78,284.65,109.79,-4060.43,1686877.3,TIME_OUT,1711778.61,1.45
2025-06-27 10:05:00,2025-06-27 10:35:00,GREEN,5,177.7,141.8,319.66,168.57,142.73,311.29,-2718.78,269.36,102.53,-2988.14,1683889.16,TIME_OUT,1711778.61,1.63
2025-06-27 10:40:00,2025-06-27 11:10:00,GREEN,5,165.45,142.3,307.9,162.62,144.18,306.8,-359.89,264.78,99.89,-624.67,1683264.49,TIME_OUT,1711778.61,1.67
2025-06-27 11:35:00,2025-06-27 12:05:00,GREEN,5,162.75,139.05,301.95,169.07,125.54,294.6,-2388.19,257.33,96.94,-2645.52,1680618.97,TIME_OUT,1711778.61,1.82
2025-06-27 12:10:00,2025-06-27 12:40:00,GREEN,5,170.35,124.35,294.85,152.62,137.88,290.5,-1411.37,253.86,95.12,-1665.22,1678953.74,TIME_OUT,1711778.61,1.92
2025-06-27 13:00:00,2025-06-27 13:30:00,GREEN,5,156.95,137.95,295.05,144.43,142.58,287.01,-2613.33,252.09,94.58,-2865.42,1676088.33,TIME_OUT,1711778.61,2.08
2025-06-27 13:35:00,2025-06-27 14:05:00,GREEN,5,145.95,141.0,287.09,150.07,129.74,279.81,-2367.12,246.84,92.12,-2613.96,1673474.36,TIME_OUT,1711778.61,2.24
2025-06-27 14:10:00,2025-06-27 14:40:00,GREEN,6,150.5,129.5,280.14,168.82,117.39,286.21,2366.06,289.14,110.44,2076.92,1675551.29,TIME_OUT,1711778.61,2.12
2025-06-27 14:45:00,2025-06-27 15:10:00,GREEN,6,145.65,132.9,278.69,138.33,138.53,276.86,-712.83,283.01,108.33,-995.84,1674555.45,EOD,1711778.61,2.17
2025-06-30 10:35:00,2025-06-30 11:05:00,YELLOW,3,165.8,107.15,273.09,150.92,114.39,265.32,-1514.99,160.88,52.49,-1675.87,1672879.57,TIME_OUT,1711778.61,2.27
2025-06-30 11:10:00,2025-06-30 11:40:00,YELLOW,3,153.4,112.25,265.78,152.57,111.44,264.02,-344.16,159.64,51.66,-503.79,1672375.78,TIME_OUT,1711778.61,2.3
2025-07-01 10:40:00,2025-07-01 11:10:00,YELLOW,4,115.0,95.5,210.61,124.99,82.26,207.25,-873.32,165.18,54.32,-1038.5,1671337.28,TIME_OUT,1711778.61,2.36
2025-07-01 11:15:00,2025-07-01 11:40:00,YELLOW,4,97.85,104.65,202.6,122.69,104.7,227.39,6444.1,172.28,55.9,6271.82,1677609.1,TARGET,1711778.61,2.0
2025-07-01 11:45:00,2025-07-01 11:49:00,GREEN,8,95.35,102.0,197.45,122.09,102.05,224.14,13878.38,293.09,109.61,13585.29,1691194.39,TARGET,1711778.61,1.2
2025-07-01 11:50:00,2025-07-01 12:20:00,GREEN,8,123.0,79.6,202.7,99.45,94.3,193.75,-4653.08,269.58,103.08,-4922.66,1686271.73,TIME_OUT,1711778.61,1.49
2025-07-01 12:25:00,2025-07-01 12:55:00,GREEN,8,105.8,91.05,196.95,97.55,95.1,192.65,-2233.3,266.91,101.3,-2500.21,1683771.52,TIME_OUT,1711778.61,1.64
2025-07-01 13:00:00,2025-07-01 13:30:00,GREEN,9,97.1,93.55,190.75,95.4,93.95,189.36,-813.18,289.16,111.18,-1102.34,1682669.18,TIME_OUT,1711778.61,1.7
2025-07-01 13:35:00,2025-07-01 14:05:00,GREEN,9,95.4,93.15,188.64,98.2,87.16,185.36,-1922.89,284.72,109.4,-2207.62,1680461.56,TIME_OUT,1711778.61,1.83
2025-07-01 14:10:00,2025-07-01 14:40:00,GREEN,9,98.75,86.0,184.84,92.55,88.96,181.51,-1949.91,279.83,107.16,-2229.74,1678231.82,TIME_OUT,1711778.61,1.96
2025-07-01 14:45:00,2025-07-01 15:10:00,GREEN,9,93.7,89.4,183.19,96.95,85.56,182.51,-399.47,280.19,106.97,-679.66,1677552.17,EOD,1711778.61,2.0
2025-07-02 10:05:00,2025-07-02 10:35:00,YELLOW,5,102.3,63.8,166.18,89.56,83.96,173.51,2382.3,168.73,55.2,2213.57,1679765.74,TIME_OUT,1711778.61,1.87
2025-07-02 11:25:00,2025-07-02 11:55:00,YELLOW,5,70.5,82.65,153.23,72.31,75.26,147.58,-1836.38,152.84,48.88,-1989.22,1677776.52,TIME_OUT,1711778.61,1.99
2025-07-02 12:10:00,2025-07-02 12:40:00,YELLOW,5,71.95,74.8,146.82,67.27,75.16,142.43,-1428.25,148.95,47.0,-1577.21,1676199.31,TIME_OUT,1711778.61,2.08
2025-07-02 12:45:00,2025-07-02 12:54:00,YELLOW,6,68.5,72.75,141.32,87.91,78.01,165.92,9592.59,182.6,59.91,9409.98,1685609.29,TARGET,1711778.61,1.53
2025-07-02 12:55:00,2025-07-02 13:01:00,YELLOW,6,61.0,77.45,138.52,86.76,74.86,161.62,9008.97,179.29,58.53,8829.68,1694438.97,TARGET,1711778.61,1.01
2025-07-02 13:05:00,2025-07-02 13:19:00,YELLOW,6,61.75,74.15,135.97,85.61,67.22,152.82,6573.68,173.25,56.31,6400.43,1700839.4,TARGET,1711778.61,0.64
2025-07-02 14:10:00,2025-07-02 14:40:00,YELLOW,6,83.0,59.8,142.87,78.16,64.87,143.03,61.25,168.77,55.75,-107.52,1700731.89,TIME_OUT,1711778.61,0.65
2025-07-02 14:50:00,2025-07-02 15:10:00,GREEN,12,83.45,57.6,141.12,74.56,63.32,137.88,-2526.81,283.14,108.81,-2809.95,1697921.93,EOD,1711778.61,0.81
2025-07-04 10:05:00,2025-07-04 10:35:00,GREEN,5,161.0,137.9,299.05,159.67,130.58,290.25,-2858.26,254.53,95.76,-3112.79,1694809.14,TIME_OUT,1711778.61,0.99
2025-07-04 10:40:00,2025-07-04 11:10:00,GREEN,6,161.65,127.6,289.39,158.87,128.94,287.81,-619.55,292.26,112.55,-911.81,1693897.33,TIME_OUT,1711778.61,1.04
2025-07-04 11:15:00,2025-07-04 11:45:00,GREEN,6,161.85,119.4,281.39,142.73,152.12,294.85,5250.13,294.79,112.37,4955.35,1698852.67,TIME_OUT,1711778.61,0.76
2025-07-04 12:30:00,2025-07-04 13:00:00,GREEN,6,154.0,130.0,284.14,149.18,133.38,282.56,-617.51,287.8,110.51,-905.3,1697947.37,TIME_OUT,1711778.61,0.81
2025-07-04 13:05:00,2025-07-04 13:35:00,GREEN,6,152.85,129.9,282.89,155.22,123.94,279.16,-1455.1,285.4,109.6,-1740.5,1696206.87,TIME_OUT,1711778.61,0.91
2025-07-04 13:40:00,2025-07-04 14:10:00,GREEN,6,154.65,123.45,278.24,132.58,141.13,273.71,-1765.13,280.95,107.63,-2046.08,1694160.79,TIME_OUT,1711778.61,1.03
2025-07-04 14:15:00,2025-07-04 14:45:00,GREEN,6,132.35,141.3,273.79,155.77,123.39,279.16,2095.67,283.31,107.82,1812.37,1695973.16,TIME_OUT,1711778.61,0.92
2025-07-07 10:10:00,2025-07-07 10:40:00,GREEN,7,120.3,121.65,242.07,120.89,112.59,233.48,-3907.44,281.1,108.19,-4188.53,1691784.62,TIME_OUT,1711778.61,1.17
